Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1956,21.44416,69.73894,1.110536,2.473336,4.144914,6.559993,7.403268,3.137727,9.976891,8.561689,7.856876,4.514854
1957,21.44416,69.81856,29.12788,53.26502,17.73843,40.33257,87.60558,39.20068,62.81018,49.01455,46.82877,34.14386
1958,21.44416,69.89819,53.5767,83.65442,34.68189,107.7675,171.27,79.69987,154.1976,118.4918,99.02506,73.09502
1959,21.44416,69.97781,53.65445,51.12354,31.98738,86.23257,152.67,51.68829,74.55717,68.58677,52.93682,43.75938
1960,21.44416,70.05744,81.77397,87.46252,64.30804,154.9529,330.2544,120.1926,75.30704,69.37202,83.43507,75.39105
1961,21.44416,70.13706,145.9326,144.0937,81.80781,226.5573,306.3074,119.5985,103.9434,92.00119,104.6351,126.5033
1962,21.44416,70.21669,111.4099,118.9053,71.57136,186.6751,272.2016,110.1229,98.12685,92.26901,94.41065,86.64114
1963,21.44416,70.29631,95.50096,77.54355,69.78324,139.4467,273.5048,104.9997,101.3567,90.70178,78.8801,77.2785
1964,21.44416,70.37594,183.3255,182.0042,107.8025,309.6953,399.6985,155.6526,153.9393,136.5207,154.8507,219.268
1965,21.44416,70.45556,143.1337,175.1097,95.63324,272.2505,335.722,134.4522,136.5521,120.5402,145.1514,199.3058
1966,21.44416,70.53519,110.6665,117.0227,60.3774,179.4887,234.7525,88.44205,77.64709,65.2389,88.16034,73.15115
1967,21.44416,70.61481,150.1978,181.1564,85.92657,305.8658,331.3759,128.8666,140.2462,117.1335,156.469,201.1999
1968,21.44416,70.69444,126.6766,108.7763,80.39562,196.8851,374.4304,147.5864,133.81,118.0437,99.08514,116.1902
1969,21.44416,70.77406,140.0152,140.2751,95.66346,243.8031,340.6874,132.5153,121.6272,107.6644,110.0862,132.4808
1970,21.44416,70.85369,231.1508,207.8204,100.4668,406.8489,314.1618,224.6353,153.7946,178.3238,192.5949,243.6196
1971,21.44416,70.93331,325.0013,277.9863,99.79607,585.6271,322.0082,351.9063,196.1395,264.2217,206.0911,369.3611
1972,21.44416,71.01294,476.0031,405.7892,148.1581,891.1475,363.798,521.0521,280.6006,387.7023,250.2954,403.3673
1973,21.44416,71.09256,714.1839,593.7997,205.5074,1225.005,477.2248,696.6752,383.5986,539.1391,229.9804,573.9556
1974,21.44416,71.17219,673.3582,608.4785,208.5672,1212.476,516.5317,724.9067,391.6492,557.9338,226.2515,525.9603
1975,21.44416,71.25181,636.2833,509.5383,177.2101,1078.631,435.3026,621.0903,340.8391,465.5869,234.0172,454.2264
1976,21.44416,71.33144,584.9235,457.8641,166.1081,999.2434,400.27,593.0229,312.3143,439.1293,217.6965,390.4975
1977,21.44416,71.41106,328.743,306.6682,108.6043,646.2131,264.4406,381.887,201.1168,282.9333,234.2855,296.0915
1978,21.44416,71.49069,438.3957,358.6429,140.0705,647.1026,293.2192,391.4365,237.5065,333.7914,249.2628,304.8512
1979,21.44416,71.57031,395.5401,316.5213,138.2955,461.5672,254.6279,286.1224,221.8101,315.9337,269.3615,339.6734
1980,21.44416,71.64994,264.832,225.8175,115.6918,222.6432,172.752,162.4206,154.536,230.9056,167.999,177.7315
1981,21.44416,71.72956,209.5121,164.0769,101.1855,169.6237,138.0329,125.848,117.1087,175.3446,138.4915,111.9851
1982,21.44416,71.80919,61.38808,45.43735,25.78139,48.54147,34.27445,34.16808,33.81251,50.97356,42.4843,40.57365
1983,21.44416,71.88882,103.2549,101.8319,57.16334,120.1978,75.91924,75.42022,71.98682,104.8774,87.62402,70.89094
1984,21.44416,71.96844,303.5718,334.0251,170.9294,334.9347,249.597,237.7061,208.2883,314.0062,230.9708,250.4709
1985,21.44416,72.04807,285.4763,256.8687,132.0512,259.1164,191.8097,196.6841,184.8254,281.1658,208.0492,180.6583
1986,21.44416,72.12769,114.2129,101.9422,74.21139,110.3629,81.11436,83.27663,75.42039,106.2154,87.26528,73.64088
1987,21.44416,72.20732,60.36282,61.78214,45.95698,71.19556,52.38816,53.06181,52.31847,73.36665,50.50471,56.33788
1988,21.44416,72.28694,3.024098,2.844718,1.229731,3.621037,2.534542,2.454902,2.354201,3.252177,2.324369,1.790056
1989,21.44416,72.60544,1.158837,1.250621,1.409399,1.378819,1.463863,1.435298,1.425623,1.509376,1.370529,0.797734
1990,21.44416,72.68507,72.17162,68.08005,39.88577,91.22839,98.99122,93.72261,100.0559,88.67831,83.25778,76.69697
1991,21.44416,72.76469,112.1831,143.8066,75.54601,175.3213,154.8436,165.0867,209.5408,129.1389,137.0584,131.046
1992,21.44416,72.84432,160.9551,208.6647,123.2271,203.71,246.2152,186.7365,247.4299,186.9196,195.2415,179.3132
1993,21.44416,72.92394,193.9025,202.5706,110.4503,212.5727,239.3826,191.5168,211.243,209.6087,192.2231,180.862
1994,21.44416,73.00357,215.8523,214.0252,54.56213,233.0011,246.2255,213.3453,262.1526,250.371,191.8178,208.308
1995,21.44416,73.08319,130.5139,131.0851,41.31464,132.3669,144.6047,141.859,166.7501,135.8867,132.8714,89.59831
1996,21.44416,73.16282,152.1561,136.5205,80.06192,129.0628,180.9858,111.8851,176.9981,160.7015,129.5936,115.8345
1997,21.44416,73.24244,136.1457,151.2801,49.77532,142.5663,197.7586,125.9188,198.4777,145.619,140.0636,113.1159
1998,21.44416,73.32207,126.9173,124.5545,47.38864,106.5198,127.6822,129.7989,128.9108,125.3328,116.3985,85.54407
1999,21.44416,73.40169,59.5453,33.05989,48.16198,27.84155,47.19869,64.48586,41.52721,61.99301,45.40895,58.46502
2000,21.44416,73.48132,46.87859,49.68293,21.40386,46.83311,54.10231,52.64042,69.28077,52.05213,62.5934,42.80311
2001,21.44416,73.56094,127.2782,138.5828,47.24025,137.9391,147.7899,123.6729,165.0916,117.0841,128.2038,98.95505
2002,21.44416,73.64057,93.93486,153.4464,61.70745,96.57307,169.1913,118.4413,213.1177,111.2372,138.0061,107.856
2003,21.44416,73.72019,38.94206,282.6888,85.32361,57.69838,119.6765,87.00581,329.8407,88.06201,119.9223,116.2943
2004,21.44416,73.79982,68.69936,217.0744,120.5414,97.63657,83.59277,126.8983,271.9614,127.4664,114.1867,123.6181
2005,21.44416,73.87944,31.09498,53.1548,27.09435,50.01082,70.09757,36.27414,47.8287,38.83526,60.19132,41.51244
2006,21.44416,73.95907,36.9628,59.44032,57.38956,52.53377,34.98982,39.423,29.03012,44.69462,43.44568,46.15179
2007,21.44416,74.03869,21.59333,24.31352,14.63937,26.16462,24.49792,21.51195,22.33735,21.58588,25.09372,20.83308
2008,21.44416,74.11832,12.67012,14.20552,10.31201,17.30749,21.75938,16.83288,25.20644,16.11857,15.75391,14.56599
2009,21.44416,74.19794,15.54716,24.44163,9.477169,26.745,31.73532,25.21898,36.24082,23.82412,27.74269,22.44473
2010,21.44416,74.27757,8.757595,18.7519,9.16177,22.94019,25.68078,13.23691,17.38194,21.67242,19.9425,14.792
2011,21.44416,74.35719,1.378501,1.738252,1.087952,2.10192,2.655708,1.763138,2.977667,2.013097,2.826515,1.005678
2012,21.36356,69.81856,14.81166,14.75088,11.3136,20.59861,31.44116,13.70724,41.81586,38.685,30.03226,20.30793
2013,21.36356,69.89819,44.48555,98.15442,49.62881,93.20163,191.255,63.93179,128.3126,108.8365,96.33727,79.10471
2014,21.36356,69.97781,47.30333,67.66043,45.1046,114.6981,215.0452,77.94037,79.25843,65.74973,76.57153,62.33769
2015,21.36356,70.05744,135.876,211.5059,126.478,382.2818,462.5,172.2408,176.042,149.4023,191.2155,264.2637
2016,21.36356,70.13706,193.0694,166.1465,131.2155,313.6939,628.4728,236.2666,175.3696,156.4944,146.0549,232.9756
2017,21.36356,70.21669,148.4686,160.3748,104.6875,297.3954,492.3048,187.6286,156.8662,137.1959,137.6499,199.0976
2018,21.36356,70.29631,175.3304,165.6697,117.3815,300.486,516.518,191.8626,177.6746,151.5117,152.8384,211.4468
2019,21.36356,70.37594,190.2526,171.3147,92.67714,288.7702,393.5442,152.1624,128.9972,120.3888,152.3751,192.6187
2020,21.36356,70.45556,185.4211,178.1357,106.3587,300.2706,445.8877,169.7046,142.8692,129.817,158.501,196.4302
2021,21.36356,70.53519,127.7058,115.0469,65.19899,178.0233,303.6906,121.314,73.13988,75.44734,99.01632,78.06465
2022,21.36356,70.61481,108.4492,104.174,49.96788,217.9025,273.0931,105.8786,95.53741,88.04487,93.36839,97.69521
2023,21.36356,70.69444,143.1862,118.6274,72.26711,267.5427,350.1165,132.0205,130.5119,113.4784,104.5863,159.5038
2024,21.36356,70.77406,154.6529,150.1936,93.61002,254.8657,430.5093,157.9357,114.3462,98.08166,123.157,138.437
2025,21.36356,70.85369,79.60937,86.73698,47.90897,142.0531,171.5748,94.79018,57.33967,69.41943,81.72731,57.87307
2026,21.36356,70.93331,337.7669,291.9576,98.46087,597.5763,276.4737,346.1607,195.481,263.2,200.9561,329.1355
2027,21.36356,71.01294,347.0201,311.6991,102.1533,666.5883,252.4916,355.173,207.8443,278.0381,230.5674,335.9466
2028,21.36356,71.09256,419.7085,361.6502,121.6099,736.6776,281.8544,414.5127,229.944,319.4653,230.1526,334.257
2029,21.36356,71.17219,586.1597,459.1549,167.921,1007.602,408.064,580.7902,311.1993,423.307,219.7696,388.8094
2030,21.36356,71.25181,567.1686,522.2657,180.8573,1096.202,409.489,611.0533,335.9787,472.6985,251.2029,459.3936
2031,21.36356,71.33144,470.7461,429.6198,153.6124,933.7965,402.3481,558.1276,291.6173,409.6721,225.6621,350.4194
2032,21.36356,71.41106,347.6676,333.3244,116.3787,671.2917,290.0719,425.8545,219.6406,311.2251,229.0554,287.871
2033,21.36356,71.49069,424.5227,365.9463,125.1773,746.4554,291.9138,425.3892,233.9799,332.0818,219.8791,307.6295
2034,21.36356,71.57031,444.9306,380.5609,157.3212,658.4079,309.3651,377.5439,254.9904,366.2713,258.2576,336.9417
2035,21.36356,71.64994,293.9319,285.4361,155.2184,300.3542,226.6619,215.2915,182.8354,272.3363,208.3883,211.9755
2036,21.36356,71.72956,206.2175,230.7979,129.5254,216.22,184.507,178.6092,146.5681,216.3875,190.6264,164.4166
2037,21.36356,71.80919,192.0853,165.3551,85.05973,173.6651,128.847,123.1599,121.1096,179.1774,146.4667,123.9592
2038,21.36356,71.88882,448.5981,370.8237,201.2908,374.3383,297.1982,269.9074,260.2317,385.5349,247.045,282.3692
2039,21.36356,71.96844,468.9552,547.0788,306.6847,548.4259,447.9733,378.4013,330.5556,498.5028,445.4013,421.7306
2040,21.36356,72.04807,569.1852,496.6593,277.8075,508.1194,382.159,355.4904,342.5304,522.7798,382.8234,429.0247
2041,21.36356,72.12769,253.1276,169.5757,111.4736,214.0611,132.3049,115.8685,135.8225,200.2836,141.8649,158.06
2042,21.36356,72.20732,2.930865,1.100819,1.306281,2.238529,1.426692,1.477819,1.487941,1.400225,2.486661,0.928444
2043,21.36356,72.60544,1.800037,3.045463,0.968766,2.258274,3.235742,2.337291,3.413784,2.147241,3.19624,1.103451
2044,21.36356,72.68507,121.3603,122.5494,28.9921,125.7324,161.4418,129.5296,154.5111,118.5537,119.9272,69.11512
2045,21.36356,72.76469,261.0752,287.6206,74.35995,276.9206,318.4984,285.2965,377.2175,256.1341,200.0534,228.194
2046,21.36356,72.84432,302.6996,321.5508,102.8981,289.1794,310.7498,311.3591,372.9655,302.8802,233.9266,226.9981
2047,21.36356,72.92394,303.4425,255.8686,87.37955,269.1905,284.7565,249.1251,281.7033,301.6269,220.3232,228.5819
2048,21.36356,73.00357,212.1234,207.2867,58.617,207.7921,226.3708,212.7651,243.6633,223.4959,198.4876,197.6729
2049,21.36356,73.08319,162.045,176.8588,45.69069,151.2749,204.2807,168.7492,255.0093,177.448,170.5286,150.4067
2050,21.36356,73.16282,190.7051,244.6021,69.78831,190.6906,264.2756,180.1312,316.7965,201.8077,183.3358,195.5405
2051,21.36356,73.24244,141.1429,164.4747,37.77975,148.8079,179.3186,139.8061,192.1823,152.1411,130.556,87.646
2052,21.36356,73.32207,115.7059,139.6546,27.25692,135.5529,148.8522,137.7418,186.3055,166.4403,133.6039,75.15496
2053,21.36356,73.40169,20.17369,19.48866,4.272048,20.28515,23.51306,19.30717,24.9259,18.36462,21.23768,15.10916
2054,21.36356,73.48132,1.32989,2.706008,0.79916,0.787484,2.824304,1.367645,3.099192,1.353174,4.70744,2.905817
2055,21.36356,73.56094,4.950593,6.895686,2.420794,7.852594,9.008413,6.223837,10.13309,7.214162,6.944127,6.397385
2056,21.36356,73.64057,1.770039,2.725028,2.154774,2.617677,4.523534,4.143605,9.063734,2.274272,4.612838,3.35736
2057,21.36356,73.72019,5.922008,6.337584,2.293267,7.658889,6.226089,7.633436,7.054703,7.387879,5.764698,5.209691
2058,21.36356,73.79982,6.79745,9.744502,4.342418,13.07091,10.10679,12.5303,10.75024,12.10215,11.25024,8.25137
2059,21.36356,73.87944,6.490212,24.30724,11.00528,27.20384,16.86941,15.66175,9.31222,19.67503,23.50109,15.50654
2060,21.36356,73.95907,11.65121,18.86421,19.50207,20.66246,7.794356,13.73661,9.221268,17.67356,17.37976,16.2228
2061,21.36356,74.03869,1.364874,2.240308,0.668582,2.154052,0.877135,0.83905,0.8953,0.845144,0.630028,0.007966
2062,21.28296,69.81856,0.021409,0.02016,0.003702,0.036975,0.027363,0.001376,0.027518,0.031684,0.243182,-0.03605
2063,21.28296,69.89819,10.70968,12.42098,4.536697,22.08188,22.1156,5.395115,27.05088,26.93091,22.10491,14.10169
2064,21.28296,69.97781,40.06157,63.49435,24.19652,79.34193,115.8077,36.05042,60.93823,59.41354,54.066,33.78304
2065,21.28296,70.05744,115.3453,156.7614,93.95371,255.4323,363.1978,135.4457,126.8496,109.2052,132.8665,152.6805
2066,21.28296,70.13706,156.7271,163.7222,81.69057,270.5759,374.5734,146.8803,125.2342,123.0114,140.4606,163.4811
2067,21.28296,70.21669,157.5642,151.5861,76.29618,262.6475,325.0778,133.4489,125.2737,123.9247,134.8961,157.3492
2068,21.28296,70.29631,165.7157,188.9728,119.1674,312.9247,501.9847,195.9024,146.2678,140.054,173.0764,193.2797
2069,21.28296,70.37594,131.3274,146.9444,84.32833,263.3935,425.6782,155.4782,109.5451,103.4902,120.2555,157.347
2070,21.28296,70.45556,99.62124,105.0783,44.78486,174.7829,174.4709,68.91555,68.20048,65.8968,68.64813,55.38759
2071,21.28296,70.53519,35.52737,31.25117,20.91445,49.17325,76.19036,33.16924,19.01138,22.30487,23.36989,22.75366
2072,21.28296,70.61481,37.97165,28.78382,26.439,52.2494,116.0994,49.42979,43.00726,41.72443,32.32799,35.17919
2073,21.28296,70.69444,83.48673,100.8899,59.03619,184.0359,219.9598,83.11195,97.293,84.00784,85.9767,77.73451
2074,21.28296,70.77406,51.31754,44.49655,46.19729,123.5741,198.2376,71.68287,67.36021,56.26599,54.95457,53.71144
2075,21.28296,70.85369,20.22428,11.43665,4.455675,27.00764,21.32527,15.63507,8.785127,12.36455,10.68991,7.730784
2076,21.28296,70.93331,99.04876,83.73524,30.64354,187.0789,77.21128,103.4726,60.93355,83.10728,80.21918,61.16687
2077,21.28296,71.01294,187.7874,171.211,58.71103,353.1156,144.8066,202.5791,111.6101,152.7203,192.7748,167.5553
2078,21.28296,71.09256,252.6052,231.3295,77.5507,496.367,185.0124,271.6098,151.5463,204.8119,213.9896,338.6575
2079,21.28296,71.17219,337.5444,299.5805,102.6561,633.0987,246.6585,352.8619,193.7253,267.2201,219.1753,284.9058
2080,21.28296,71.25181,312.1841,297.5052,100.275,654.2712,249.9871,345.4499,200.7472,269.4436,219.1753,283.1751
2081,21.28296,71.33144,291.7621,255.0256,87.74712,561.2166,215.2752,307.1795,173.293,240.3108,219.7455,281.1319
2082,21.28296,71.41106,225.8763,213.4463,69.99554,424.7067,163.814,238.2519,131.463,189.0018,221.3296,243.4467
2083,21.28296,71.49069,212.3914,160.9538,52.60221,333.8254,116.2717,175.5505,103.6247,141.8283,131.1854,127.9386
2084,21.28296,71.57031,116.7556,108.0885,46.50024,163.5113,81.35402,96.42092,76.97785,111.1922,94.19849,87.09808
2085,21.28296,71.64994,49.11551,73.51698,47.60664,80.26823,58.82077,56.21253,52.71899,77.56827,61.76133,58.60605
2086,21.28296,71.72956,153.6285,162.4706,96.89899,173.5592,129.7588,112.0061,98.07349,136.6506,138.3179,117.646
2087,21.28296,71.80919,398.1228,379.0017,220.051,390.4772,301.6305,265.8459,251.256,360.6784,252.7184,327.7007
2088,21.28296,71.88882,447.804,416.277,214.9231,393.9862,329.4851,301.0596,277.1557,407.1042,251.4886,329.7062
2089,21.28296,71.96844,496.8898,545.4921,282.3764,504.6,428.1332,388.1335,357.5441,529.6624,397.5559,429.4677
2090,21.28296,72.04807,383.9315,425.9758,227.2739,371.5114,328.8409,292.4572,265.0804,396.0598,283.2232,299.3807
2091,21.28296,72.12769,47.83297,40.29704,20.10343,37.76814,30.83605,28.2444,27.97094,41.73493,38.62926,34.46227
2092,21.28296,72.60544,7.545444,10.10611,2.893699,7.964903,11.33884,10.74177,16.44426,8.238511,8.850945,6.544824
2093,21.28296,72.68507,181.209,208.5206,45.12256,183.8981,230.3669,198.8202,256.5059,176.4605,183.6041,170.0856
2094,21.28296,72.76469,274.3365,304.8287,80.99007,266.9504,332.4352,283.481,352.1601,272.626,205.4653,232.0802
2095,21.28296,72.84432,229.0609,198.6846,116.3589,181.5065,232.5755,209.0466,222.1136,226.4505,197.4481,184.8339
2096,21.28296,72.92394,226.9648,236.0889,93.29472,207.2258,252.5712,205.5419,246.6196,234.8588,212.2793,203.7727
2097,21.28296,73.00357,262.1446,267.6274,72.71838,245.5163,294.2885,274.7744,312.3747,264.0694,227.2149,211.4355
2098,21.28296,73.08319,180.513,222.9611,60.4139,172.3801,221.3217,186.7314,253.5628,188.4321,193.3741,173.7695
2099,21.28296,73.16282,167.7019,210.4367,40.01176,170.319,203.4258,164.3631,245.1359,160.7901,163.7109,118.9551
2100,21.28296,73.24244,198.8154,226.3121,68.73357,173.0835,223.3732,172.5316,264.6215,216.7822,175.8805,195.6782
2101,21.28296,73.32207,185.0648,206.9794,44.94231,181.3641,227.9034,171.3624,248.8301,198.0914,184.548,178.4137
2102,21.28296,73.40169,58.20829,94.80675,38.64961,99.96658,97.60042,82.96591,88.26451,102.5007,99.56373,86.22575
2103,21.28296,73.48132,22.69154,34.51925,20.01259,47.67247,38.08408,43.77389,49.848,47.74207,46.12655,39.0652
2104,21.28296,73.56094,9.815832,13.78119,10.84328,16.68623,17.70949,16.20132,21.77573,14.8747,16.09588,15.80461
2105,21.28296,73.64057,0.152532,0.370127,0.298836,0.379623,0.387168,0.375098,0.452676,0.365275,1.054099,1.267922
2106,21.28296,73.72019,0.027609,0.029198,0.023819,0.027846,0.029977,0.028303,0.009475,0.028011,0.217941,0.232182
2107,21.28296,73.79982,6.76277,12.39717,8.938898,14.17183,15.85718,13.19512,15.82725,14.53994,13.54787,12.03095
2108,21.28296,73.87944,3.240395,5.017971,3.613233,6.368113,6.398189,5.747753,7.866049,5.994021,6.013407,5.376043
2109,21.28296,73.95907,2.096975,1.788453,1.35793,2.573327,2.069591,2.265054,3.498749,2.047898,2.280018,1.550146
2110,21.20236,69.89819,0.11447,0.124344,0.034413,0.168052,0.138842,0.057766,0.082097,0.096492,0.799292,0.243805
2111,21.20236,69.97781,13.38141,23.23962,5.312243,22.70053,43.89038,15.39742,11.23093,10.90233,18.31895,9.405081
2112,21.20236,70.05744,152.6375,173.3018,89.25303,292.6087,396.0074,150.0909,137.6514,117.6823,173.2063,192.1311
2113,21.20236,70.13706,158.9961,150.9117,78.95691,281.1153,407.1275,160.3474,133.4153,125.3229,124.6916,170.0815
2114,21.20236,70.21669,139.08,115.3552,70.39059,204.0678,327.3058,126.2455,111.3729,103.3059,97.7735,99.40208
2115,21.20236,70.29631,107.1193,93.71976,72.22379,163.6994,257.5126,101.0223,93.11823,86.37991,90.98982,87.70947
2116,21.20236,70.37594,69.64898,80.51389,39.68503,121.8199,179.0848,68.02215,70.32539,63.99415,64.89076,53.01144
2117,21.20236,70.45556,51.62374,59.34927,29.79642,93.82598,90.82362,35.85338,46.19969,39.20428,34.93926,30.85774
2118,21.20236,70.53519,6.540253,6.988456,4.316477,10.22307,9.226819,4.577261,5.409864,4.65543,4.986333,3.749734
2119,21.20236,70.61481,1.220042,1.495942,1.320357,1.677871,1.615465,1.36451,1.32612,1.347594,-0.39776,0.108048
2120,21.20236,70.69444,5.308053,7.144257,3.815994,12.06052,11.75652,4.230643,5.781694,4.681106,4.986333,2.853643
2121,21.20236,70.77406,7.141627,7.152896,5.234381,15.18402,16.00891,5.731185,7.893192,6.327625,4.986333,5.190699
2122,21.20236,70.85369,0.447059,0.29481,0.073544,0.591094,0.361842,0.303174,0.186197,0.289247,-0.9037,-0.84206
2123,21.20236,70.93331,22.15162,16.15912,5.178029,28.98839,11.77761,17.40667,8.841987,13.94822,12.21713,9.381051
2124,21.20236,71.01294,70.67374,57.88464,18.90393,113.7874,46.51998,64.80331,34.95532,51.53196,32.07697,46.08669
2125,21.20236,71.09256,76.98675,102.0146,33.11938,218.3725,78.11517,112.8976,66.4949,89.29858,96.07185,76.25615
2126,21.20236,71.17219,38.26042,40.68101,15.94184,81.3778,40.55698,52.86356,25.386,36.23627,32.89682,34.01349
2127,21.20236,71.25181,75.96951,79.99136,30.30731,180.3232,90.55502,108.4127,55.72713,74.59187,78.00806,60.9031
2128,21.20236,71.33144,266.0654,238.8327,84.7744,512.0937,209.6781,295.4648,158.8988,223.5021,215.8077,290.252
2129,21.20236,71.41106,257.6717,206.8388,72.46333,473.7988,190.7379,268.1949,150.2231,201.9634,208.7691,285.0778
2130,21.20236,71.49069,273.0013,228.9551,75.70796,458.1731,178.1289,261.7494,149.1957,203.7386,211.2758,305.2595
2131,21.20236,71.57031,210.4445,216.6024,94.46228,287.8839,167.5929,178.9491,149.7806,220.4921,190.0802,186.1725
2132,21.20236,71.64994,295.7845,275.2025,160.9925,303.9835,226.1116,205.5861,192.7892,285.5746,225.7461,215.1218
2133,21.20236,71.72956,358.6922,294.6794,174.9561,319.0863,231.1493,224.9441,215.6611,325.0491,232.8841,244.9606
2134,21.20236,71.80919,362.6278,379.9069,223.0656,362.2032,295.4875,255.1597,236.2012,358.5915,264.4363,280.7673
2135,21.20236,71.88882,420.0505,441.0434,243.5195,396.9767,339.6257,298.2393,276.6436,424.8716,261.3308,337.651
2136,21.20236,71.96844,453.3351,445.2708,233.236,438.1277,341.3277,322.6843,320.8409,479.7305,274.0005,343.7005
2137,21.20236,72.04807,323.8214,306.9694,165.9196,297.0924,229.1851,224.8316,218.2155,327.6303,229.0809,232.6969
2138,21.20236,72.12769,20.84686,15.65898,11.45437,16.74883,12.77202,12.3421,12.77992,18.42247,17.44597,13.27822
2139,21.20236,72.60544,12.93398,12.26547,1.958198,12.46277,14.08004,14.79037,16.98433,12.25258,11.23628,8.021714
2140,21.20236,72.68507,71.49194,85.00465,18.08872,71.72755,93.022,81.60941,112.1055,69.81481,85.28674,67.4362
2141,21.20236,72.76469,87.05019,136.1162,27.38729,89.29369,115.8453,86.1216,123.1185,85.09999,110.3297,68.60249
2142,21.20236,72.84432,39.08913,40.83469,9.499562,31.81984,45.72566,38.06027,48.36083,39.01475,46.59482,24.93967
2143,21.20236,72.92394,265.8041,264.179,82.48789,240.2938,303.2275,267.2014,323.132,287.7696,235.0497,214.7263
2144,21.20236,73.00357,277.6482,256.0249,108.9055,256.7118,325.513,274.5083,336.2114,278.9669,231.3835,228.3789
2145,21.20236,73.08319,261.3964,278.5437,65.52064,250.5811,297.0941,255.6047,313.5839,249.5634,225.6007,212.5586
2146,21.20236,73.16282,180.5562,188.4787,43.12862,177.1912,210.7135,174.6768,225.5708,176.2379,180.5276,170.0576
2147,21.20236,73.24244,228.7447,203.4387,103.1344,194.1003,230.7178,219.1537,242.74,248.6089,200.8705,201.7137
2148,21.20236,73.32207,164.384,197.0263,82.67388,213.035,236.1557,193.7069,251.745,195.6945,185.2377,188.2075
2149,21.20236,73.40169,90.8618,145.4824,73.64194,164.3519,154.4627,148.3025,158.2213,163.2573,146.4946,140.2992
2150,21.20236,73.48132,51.6939,91.38846,50.46719,114.4842,111.2135,96.36918,115.6771,102.2127,111.9838,95.16345
2151,21.20236,73.56094,35.38211,56.07973,32.51923,56.4,84.46617,51.75831,99.02268,49.07243,74.19754,59.25614
2152,21.20236,73.64057,12.59793,15.58916,13.51828,20.50725,21.79939,19.96922,29.99974,19.09992,23.92698,20.71481
2153,21.20236,73.72019,20.62401,22.36982,15.27552,29.62914,38.58803,26.05542,44.48558,24.53828,31.95217,34.80576
2154,21.20236,73.79982,17.56232,25.47569,14.93613,28.4367,33.84653,26.24678,35.96326,25.25074,31.1672,30.58116
2155,21.20236,73.87944,0.482371,0.996761,0.724833,0.763964,0.912241,0.800365,0.997849,0.852408,0.629312,0.352573
2156,21.12176,69.97781,0.134339,0.112816,0.04623,0.220743,1.398883,0.486457,0.082198,0.055702,-0.09637,0.043945
2157,21.12176,70.05744,21.75947,47.36052,20.09373,73.71459,82.86956,30.91648,30.9016,25.92327,42.33927,34.01466
2158,21.12176,70.13706,94.97608,101.4797,51.79859,168.1625,280.9105,106.2075,86.22482,79.40942,94.13055,81.36578
2159,21.12176,70.21669,149.6653,172.2878,84.14355,295.7605,327.1196,126.1968,139.3554,117.7261,142.2557,182.8314
2160,21.12176,70.29631,79.28367,87.4698,63.61658,135.0741,217.3849,85.45827,81.39494,73.98565,84.66864,81.36063
2161,21.12176,70.37594,74.62717,75.5088,41.66228,104.3687,165.8118,63.10669,56.11483,48.44474,60.78556,48.75445
2162,21.12176,70.45556,33.95337,60.19738,38.3027,88.09434,81.24045,42.18501,37.31664,32.35943,45.20772,39.12061
2163,21.12176,70.53519,52.67778,57.78781,53.87378,53.87378,53.87378,57.78781,41.22105,52.67778,39.49591,58.06291
2164,21.12176,70.61481,37.76655,41.65969,35.0792,35.0792,35.0792,41.65969,22.65745,37.76655,37.6657,37.7224
2165,21.12176,70.69444,14.93409,10.52814,13.56416,13.56416,13.56416,10.52814,9.079578,14.93409,11.80691,10.97187
2166,21.12176,71.01294,11.3401,9.464647,3.049181,21.22574,8.261068,11.04588,6.453991,8.713164,7.388179,5.164366
2167,21.12176,71.09256,24.371,30.39746,9.810079,65.89842,24.36052,33.77106,20.03354,26.78811,19.23608,17.95515
2168,21.12176,71.17219,25.67199,24.45091,10.13673,54.18419,24.29426,34.47332,16.47439,22.16728,19.40745,17.64506
2169,21.12176,71.25181,155.6763,159.5918,54.83297,350.4009,138.1422,188.7826,106.6548,145.7799,142.0201,151.9532
2170,21.12176,71.33144,311.9303,241.0763,88.5492,527.0788,186.7991,283.4985,163.602,220.483,220.4374,290.4221
2171,21.12176,71.41106,405.14,303.4677,113.7885,696.5454,260.5307,382.5998,214.9509,292.0763,237.0196,283.9734
2172,21.12176,71.49069,285.8882,271.0072,95.2693,548.0798,243.3044,338.2141,168.5751,251.0007,223.1625,285.6753
2173,21.12176,71.57031,457.902,370.051,138.6909,663.2538,318.707,414.1849,241.1177,348.0151,222.7679,336.167
2174,21.12176,71.64994,640.0256,490.4487,279.2739,629.2991,381.9786,394.8063,351.0197,511.6981,381.1605,457.3699
2175,21.12176,71.72956,435.426,382.0287,233.0638,422.2127,329.0021,300.2469,277.4956,408.1469,268.5284,345.0953
2176,21.12176,71.80919,274.0995,268.7989,143.012,275.1815,213.0767,200.56,197.2799,301.537,222.9068,216.5389
2177,21.12176,71.88882,280.0645,270.0728,140.2709,259.5881,220.7436,191.1026,192.6687,281.1729,231.2529,197.1895
2178,21.12176,71.96844,146.5576,127.068,63.7365,132.0687,102.3475,95.53999,97.56622,146.6274,110.601,98.69335
